host_yrs_exp,room_private,accommodates,bedrooms,number_of_reviews,n_bathrooms,bathroom_private,log_price,has_parking,has_heating,has_ac,has_tv
6,0,4,2,87,1.0,1,4.77068462446567,1,1,1,1
4,1,2,1,2,1.0,1,4.44265125649032,1,1,1,1
0,0,10,4,16,3.5,1,6.03548143252476,1,1,1,1
8,0,6,2,26,1.0,1,5.01727983681492,1,1,1,1
8,0,4,3,135,1.0,1,5.2933048247244905,1,1,1,1
5,0,2,1,284,1.0,1,4.72738781871234,1,1,1,1
1,0,5,2,10,2.0,1,6.167516490888339,0,1,1,1
1,0,4,1,3,1.5,1,4.276666119016061,1,1,1,1
5,0,2,1,12,1.0,1,4.382026634673879,1,1,1,1
7,0,10,5,46,3.0,1,5.77144112313002,1,1,1,1
6,0,2,1,1,1.0,1,4.30406509320417,1,1,1,1
6,0,2,1,5,1.0,1,4.6634390941120705,0,1,1,1
9,0,3,1,53,1.0,1,4.9416424226093,1,1,1,1
7,1,4,2,603,1.5,1,4.07753744390572,1,1,0,1
0,0,6,3,0,2.5,1,4.8283137373023,1,1,1,1
5,0,6,2,76,1.0,1,5.31811999384422,1,1,1,1
9,0,2,1,3,1.0,1,4.60517018598809,1,1,1,0
7,0,4,1,0,3.5,1,4.85203026391962,1,1,1,1
9,0,3,1,20,1.0,1,5.85793315448346,1,1,1,1
8,0,8,2,190,2.5,1,5.2040066870768,1,1,1,1
7,0,2,1,115,1.0,1,5.105945473900579,1,1,1,1
5,0,8,2,8,2.0,1,5.12396397940326,1,1,1,1
7,0,4,2,257,1.0,1,5.5333894887275195,1,1,1,0
9,0,4,1,12,1.0,1,4.454347296253509,1,1,1,1
7,0,6,2,102,1.0,1,5.25227342804663,1,1,1,1
1,0,3,1,0,1.5,1,5.2781146592305195,0,0,1,1
4,1,2,1,317,1.5,1,3.89182029811063,1,1,1,1
5,1,2,1,86,1.0,1,4.48863636973214,1,1,1,1
0,0,8,3,0,2.0,1,5.6970934865054,1,1,1,1
5,0,3,1,11,1.0,1,4.36944785246702,1,1,1,1
2,0,4,2,0,2.0,1,5.68357976733868,1,1,1,1
2,0,2,1,0,1.0,1,4.91265488573605,0,1,1,1
3,0,4,2,9,2.0,1,4.8283137373023,1,1,1,1
8,0,13,5,180,3.5,1,5.85507192220243,1,1,1,1
3,0,1,1,0,2.0,0,3.68887945411394,1,1,1,1
5,0,5,3,7,2.5,1,4.85981240436167,1,1,1,1
10,1,1,1,122,1.0,0,3.7841896339182597,1,1,1,1
5,0,2,1,2,1.0,1,4.00733318523247,0,1,1,1
8,0,2,1,252,1.0,1,4.48863636973214,1,1,1,1
5,1,3,1,56,1.0,0,4.00733318523247,1,1,1,1
6,0,3,1,138,1.0,1,4.85981240436167,1,1,1,1
6,0,2,1,154,1.0,1,4.787491742782049,1,1,1,1
7,0,3,1,18,1.0,1,4.61512051684126,1,1,1,1
1,0,4,2,2,1.0,1,4.382026634673879,1,1,1,1
4,0,2,1,69,1.0,1,4.26267987704132,1,1,0,1
6,0,4,2,61,1.5,1,5.68017260901707,1,1,1,1
7,0,2,1,2,1.0,1,4.31748811353631,1,1,1,1
4,1,1,1,31,1.5,1,3.5553480614894104,1,1,1,1
4,0,4,1,172,1.0,1,5.04985600724954,1,1,1,1
8,0,7,3,0,3.5,1,5.010635294096259,1,1,1,1
2,1,2,1,0,2.0,1,4.00733318523247,1,1,1,1
7,1,2,1,2,1.0,1,6.796823718274861,1,1,1,1
6,0,6,2,67,1.0,1,4.8283137373023,1,1,1,1
3,0,4,1,27,1.0,1,4.753590191106361,1,1,1,0
9,0,4,2,17,2.0,1,5.2040066870768,1,1,1,1
6,1,2,1,99,1.0,1,4.14313472639153,1,1,0,1
9,0,3,1,45,1.0,1,4.92725368515721,1,1,1,1
6,0,13,6,177,2.5,1,6.608000625296089,1,1,1,1
5,0,4,2,0,2.0,1,5.11198778835654,1,1,1,1
7,0,4,2,46,1.0,1,4.62497281328427,1,1,0,1
4,1,4,1,31,1.0,0,4.382026634673879,1,1,1,1
2,0,4,2,24,2.0,1,5.44673737166631,1,1,1,1
2,0,2,1,6,1.0,1,4.35670882668959,1,1,1,1
2,1,4,2,1,1.0,0,4.31748811353631,0,1,0,1
4,1,4,1,92,1.0,1,4.00733318523247,1,1,1,0
7,0,4,2,9,2.5,1,7.08590146436561,1,1,1,1
2,1,4,1,41,2.5,0,4.33073334028633,1,1,1,0
3,1,2,1,9,1.5,0,4.39444915467244,1,1,1,1
6,0,7,2,102,1.0,1,4.59511985013459,0,1,0,1
8,0,4,3,94,2.0,1,5.36129216570943,1,1,1,1
3,0,6,2,5,1.0,1,5.3278761687895795,1,1,1,1
3,1,2,1,28,1.0,0,3.66356164612965,1,1,1,1
2,0,6,1,171,1.0,1,5.12989871492307,1,1,1,1
7,0,2,1,37,1.0,1,4.44265125649032,1,1,1,1
4,1,5,2,199,2.0,1,4.34380542185368,1,1,1,1
5,0,5,2,93,2.5,1,6.02344759296103,1,1,1,1
6,0,4,2,22,2.0,1,5.31811999384422,1,1,1,1
8,0,2,1,2,1.0,1,4.02535169073515,1,1,1,1
10,0,6,3,143,2.5,1,5.407171771460121,1,1,1,1
3,0,6,3,21,3.0,1,6.109247582764371,1,1,1,1
1,0,4,2,39,2.5,1,5.1704839950381505,1,1,1,1
1,0,5,2,0,2.0,1,5.04342511691925,1,0,0,1
6,0,6,3,2,2.0,1,5.370638028127661,1,1,1,1
3,0,7,2,0,1.5,1,5.00394630594546,1,1,1,1
7,0,5,3,81,3.0,1,5.560681631015531,1,1,1,1
6,1,2,1,2,1.0,1,5.08759633523238,1,1,1,1
10,0,3,1,3,1.0,1,4.90527477843843,1,1,1,1
3,0,4,2,58,1.0,1,5.2729995585637495,1,1,1,1
4,0,10,4,16,3.5,1,5.68697535633982,1,1,1,1
8,0,3,1,72,1.0,1,5.01727983681492,1,1,1,1
4,0,4,2,90,1.0,1,4.56434819146784,1,1,0,1
9,0,3,1,10,1.0,1,5.04342511691925,1,1,1,1
9,0,3,1,61,1.0,1,4.60517018598809,1,1,1,1
7,0,2,1,3,1.0,1,5.2040066870768,1,1,1,1
6,0,2,1,328,1.0,1,4.33073334028633,1,1,0,1
1,0,4,1,4,1.0,1,5.010635294096259,1,1,0,1
8,0,2,1,216,1.0,1,4.30406509320417,1,1,1,0
2,0,2,1,0,1.0,1,5.63478960316925,1,1,1,1
2,0,4,1,43,1.0,1,4.836281906951481,1,1,1,1
1,1,2,1,45,1.0,1,4.85981240436167,1,1,1,1
1,1,2,1,55,1.0,1,5.21493575760899,1,1,1,1
5,0,2,1,2,1.0,1,4.836281906951481,0,1,1,1
5,0,4,1,9,1.0,1,4.9416424226093,1,1,1,1
2,0,6,2,49,1.0,1,5.06259503302697,1,1,0,1
5,0,5,1,1,1.0,1,5.63121178182137,1,1,1,1
0,0,6,1,0,1.0,1,5.16478597392351,1,1,1,1
7,0,4,2,51,1.0,1,4.60517018598809,1,1,1,1
2,0,4,2,62,1.0,1,5.44673737166631,1,1,1,1
7,0,4,2,25,1.0,1,5.220355825078321,1,1,1,1
4,0,2,1,57,1.0,1,4.430816798843309,1,1,1,0
0,0,2,1,0,1.0,1,4.9904325867787405,0,1,1,1
6,0,4,2,66,1.0,1,5.15905529921453,1,1,1,1
3,0,1,1,0,1.0,1,6.551080335043401,1,1,1,0
3,1,4,1,197,1.0,1,4.90527477843843,1,1,1,1
7,0,2,1,2,1.0,1,5.32300997913841,1,1,1,1
3,0,10,4,198,2.0,1,5.65599181081985,1,1,1,1
1,0,4,2,1,1.0,1,4.6539603501575195,1,1,1,1
8,1,2,1,70,1.5,1,3.95124371858143,1,1,0,0
7,1,5,2,48,1.0,1,4.29045944114839,1,1,1,1
2,0,4,1,33,1.0,1,4.59511985013459,1,1,1,1
6,0,6,2,0,2.0,1,5.52146091786225,1,1,1,1
6,0,4,2,21,2.0,1,5.00394630594546,1,1,1,1
6,1,4,1,234,2.0,1,4.15888308335967,0,1,0,1
4,0,6,2,134,2.0,1,5.26269018890489,1,1,1,1
6,0,10,3,25,3.0,1,7.31121838441963,1,1,1,1
7,0,10,3,138,2.5,1,6.12468339089421,1,1,1,1
3,0,4,1,150,1.0,1,4.74493212836325,1,1,1,1
4,0,4,1,498,1.0,1,4.36944785246702,1,1,1,1
6,1,2,1,24,1.0,0,3.89182029811063,1,1,1,1
8,0,4,1,41,1.5,1,5.16478597392351,1,1,1,0
7,0,4,1,131,1.0,1,5.2781146592305195,1,1,1,1
7,0,5,2,209,2.5,1,5.7037824746562,1,1,1,1
7,0,9,3,23,3.5,1,5.83188247728352,1,1,1,1
7,0,6,2,17,1.0,1,4.40671924726425,1,1,1,0
5,0,2,1,3,1.0,1,4.36944785246702,1,1,1,1
2,0,2,1,0,1.0,1,4.7957905455967405,1,1,1,1
6,0,4,2,0,1.0,1,4.64439089914137,1,1,1,1
2,1,2,1,68,1.5,0,4.17438726989564,1,1,1,1
3,0,4,2,6,1.0,1,4.60517018598809,1,1,1,1
8,1,1,1,26,1.0,0,3.9120230054281495,1,1,0,1
7,0,5,2,29,2.0,1,4.55387689160054,1,1,1,1
2,0,2,1,39,1.0,1,4.54329478227,1,1,1,1
0,0,2,1,0,1.0,1,4.9904325867787405,0,1,1,1
7,1,2,1,51,1.5,0,4.60517018598809,1,1,0,0
7,0,3,1,9,1.0,1,4.44265125649032,1,1,1,1
7,0,3,2,36,1.0,1,4.8283137373023,1,1,0,1
10,1,1,1,14,1.5,0,3.5553480614894104,1,1,1,1
0,0,9,2,4,2.0,1,5.2933048247244905,1,1,1,1
8,1,4,1,0,1.0,1,5.12989871492307,1,1,1,1
1,1,2,1,0,1.5,0,5.347107530717469,1,1,1,1
7,0,4,2,6,1.0,1,4.5849674786705705,1,1,1,0
1,1,2,1,42,1.0,1,5.01727983681492,1,1,1,1
2,0,2,1,55,1.0,1,5.1929568508902095,1,1,1,1
5,0,3,1,227,1.0,1,4.61512051684126,1,1,0,1
6,0,6,3,56,1.0,1,5.63121178182137,1,1,0,1
9,0,8,3,4,2.0,1,6.07534603108868,1,1,1,1
3,0,4,2,0,2.0,1,5.01727983681492,1,1,1,1
5,0,6,1,0,1.0,1,5.65599181081985,1,1,1,1
10,0,2,1,311,1.0,1,4.88280192258637,1,1,1,1
2,0,4,1,3,1.0,1,4.382026634673879,0,1,1,1
8,1,3,1,8,1.0,1,3.68887945411394,1,1,1,1
4,0,8,2,8,2.5,1,6.109247582764371,1,1,1,1
5,0,2,1,7,1.0,1,3.9120230054281495,1,1,1,1
2,0,4,2,30,1.0,1,5.010635294096259,1,1,1,1
0,0,6,2,0,2.0,1,5.2933048247244905,1,1,1,1
0,0,2,1,2,1.0,1,4.90527477843843,1,1,0,1
4,0,4,2,9,1.0,1,5.36129216570943,1,1,1,1
4,0,4,1,181,1.0,1,4.74493212836325,1,1,1,1
6,0,6,3,69,3.0,1,5.99146454710798,1,1,1,1
6,0,12,5,26,3.5,1,5.988961416889861,1,1,1,1
3,1,2,1,307,1.0,0,3.68887945411394,1,1,0,1
0,0,10,3,1,2.5,1,5.51745289646471,1,1,1,1
8,0,3,2,5,1.0,1,4.787491742782049,1,1,1,1
1,0,3,1,0,1.0,1,5.1704839950381505,0,0,1,1
3,0,6,2,70,2.5,1,5.52146091786225,1,1,1,1
3,0,6,2,90,1.0,1,4.9628446302599105,0,1,1,1
6,0,12,4,0,3.0,1,6.34035930372775,1,1,1,1
7,0,4,2,0,1.5,1,4.9416424226093,1,1,1,1
0,0,4,2,19,1.0,1,5.55295958492162,1,1,1,1
10,0,3,1,8,1.0,1,5.16478597392351,1,1,1,1
5,0,8,4,144,3.0,1,5.886104031450161,1,1,1,1
3,1,1,1,2,1.0,0,3.4011973816621603,0,1,1,1
6,1,2,1,7,2.0,0,4.31748811353631,1,1,0,1
6,1,2,1,726,1.0,1,4.11087386417331,1,1,1,1
8,0,2,1,476,1.0,1,4.9199809258281295,1,1,1,1
5,0,2,1,166,1.0,1,4.21950770517611,1,1,1,1
6,0,2,1,3,1.0,1,4.7791234931115305,1,1,1,1
3,0,2,1,25,1.0,1,4.6539603501575195,1,1,1,1
10,1,2,1,25,1.0,0,3.9120230054281495,1,1,1,1
5,1,2,1,32,1.0,0,4.36944785246702,1,1,1,1
6,0,8,3,211,3.0,1,5.79605775076537,1,1,1,1
2,0,2,1,37,1.0,1,4.89783979995091,1,1,1,1
8,0,2,1,20,1.0,1,3.85014760171006,1,1,1,1
5,0,3,1,64,1.0,1,4.89034912822175,1,1,1,1
5,0,8,3,69,1.0,1,5.18738580584075,1,1,1,1
8,0,4,2,2,1.0,1,4.4998096703302695,1,1,0,1
5,0,5,1,0,2.0,1,5.99146454710798,1,0,0,0
5,0,4,2,9,1.0,1,5.08759633523238,1,1,0,1
5,0,3,1,2,1.0,1,5.525452939131781,1,1,1,1
5,0,3,1,213,1.0,1,4.91265488573605,1,1,1,1
9,0,4,2,0,2.0,1,5.424950017481401,1,1,1,1
5,0,6,3,205,2.0,1,5.7868973813667095,1,1,1,1
5,0,6,2,152,2.0,1,5.8971538676367405,1,1,1,1
4,0,4,1,76,1.0,1,4.36944785246702,1,1,1,1
4,0,6,2,152,1.0,1,4.85981240436167,1,1,1,1
5,0,4,2,0,2.0,1,5.1929568508902095,1,1,1,1
6,0,4,2,317,1.0,1,5.38449506278909,1,1,1,1
7,0,4,2,11,2.0,1,5.62401750618734,1,1,1,1
2,0,4,2,60,1.0,1,5.220355825078321,1,1,1,1
2,0,4,2,0,2.0,1,5.23644196282995,0,1,1,1
5,1,4,2,58,1.0,0,3.43398720448515,1,1,1,1
1,1,4,1,0,1.5,1,5.50125821054473,1,1,1,1
7,1,2,1,1,1.0,1,4.90527477843843,1,1,0,0
1,0,4,1,50,1.0,1,4.4188406077966,1,1,0,1
5,0,4,1,34,1.0,1,4.85981240436167,1,1,0,1
7,0,2,1,155,1.0,1,4.33073334028633,1,1,1,1
5,0,6,2,2,1.0,1,4.61512051684126,1,1,1,1
4,0,1,1,18,1.0,1,4.382026634673879,1,1,1,0
7,0,2,1,0,1.0,1,5.416100402204419,1,1,1,1
3,0,4,2,6,1.0,1,5.35658627467201,1,1,1,0
7,1,2,1,0,1.0,1,5.52146091786225,1,1,1,1
5,0,4,1,15,1.0,1,4.53259949315326,1,1,1,1
8,0,2,1,303,1.0,1,4.9628446302599105,1,1,1,1
10,0,2,1,17,1.5,1,5.00394630594546,1,1,1,1
5,0,4,1,78,1.0,1,4.88280192258637,1,1,1,1
6,0,6,2,19,1.0,1,6.437751649736401,1,1,1,1
8,0,4,1,75,1.0,1,4.31748811353631,1,1,1,1
6,0,4,2,6,1.0,1,4.7791234931115305,1,1,1,1
0,0,2,1,0,1.5,1,4.59511985013459,1,1,1,1
5,0,6,4,3,2.5,1,5.29831736654804,1,1,1,1
4,0,6,2,5,1.0,1,5.416100402204419,1,1,1,1
6,0,3,1,0,1.0,1,4.60517018598809,1,1,1,1
2,0,3,1,148,1.0,1,4.043051267834549,1,1,1,1
3,0,3,1,58,1.0,1,4.64439089914137,1,1,1,1
6,0,6,2,6,1.0,1,4.31748811353631,1,1,1,1
2,0,4,1,6,1.0,1,4.30406509320417,1,1,1,1
5,0,6,3,4,2.0,1,4.820281565605041,1,1,1,1
0,0,2,1,0,1.0,1,4.9904325867787405,0,1,1,1
2,0,4,1,31,1.0,1,5.4116460518550396,1,1,1,1
7,0,10,3,25,4.0,1,6.19236248947487,1,1,1,1
6,0,3,1,106,1.0,1,4.70953020131233,1,1,1,1
5,0,5,1,97,1.0,1,4.39444915467244,1,1,1,1
6,1,2,1,206,1.0,1,4.17438726989564,1,1,1,0
5,0,4,1,44,1.0,1,4.70953020131233,1,1,1,1
6,1,8,3,8,2.0,1,5.2933048247244905,1,1,1,1
7,0,4,4,4,2.0,1,4.74493212836325,1,1,1,1
11,0,4,2,50,2.5,1,5.73979291217923,1,1,1,1
4,0,2,1,1,1.0,1,4.976733742420571,1,1,1,1
0,0,2,1,0,1.0,1,4.9904325867787405,0,1,1,1
9,0,4,2,1,1.0,1,4.382026634673879,0,1,0,1
3,1,2,1,45,1.0,1,4.382026634673879,1,1,1,0
5,0,4,1,0,1.0,1,4.54329478227,1,1,0,1
5,0,4,1,63,1.0,1,4.7361984483945,1,1,0,0
6,0,4,2,90,1.0,1,5.53733426701854,1,1,1,1
4,0,2,1,181,1.0,1,5.19849703126583,1,1,1,1
5,0,8,3,12,2.0,1,5.38449506278909,1,1,1,1
8,0,5,2,230,2.0,1,5.85793315448346,1,1,1,1
6,0,5,2,27,2.0,1,5.29831736654804,1,1,1,1
7,0,2,1,27,1.0,1,4.59511985013459,1,1,1,1
5,1,2,1,3,1.5,1,4.634728988229639,1,1,1,1
2,0,5,1,56,1.5,1,5.420534999272291,1,1,1,1
4,0,3,1,8,1.0,1,4.31748811353631,1,1,1,1
8,0,2,1,11,1.0,1,5.0369526024136295,1,1,1,1
3,0,3,1,6,1.0,1,5.29831736654804,1,1,0,0
8,1,2,1,203,1.0,0,4.36944785246702,1,1,1,1
6,0,4,1,117,1.0,1,4.39444915467244,1,1,0,1
8,0,1,1,2,1.0,1,4.69134788222914,1,1,1,1
10,0,2,1,20,1.0,1,4.59511985013459,1,1,1,1
7,0,2,1,3,1.0,1,4.382026634673879,1,1,1,1
5,0,2,1,0,1.0,1,4.248495242049359,0,1,1,1
0,0,2,1,1,1.0,1,4.31748811353631,1,1,1,1
6,0,6,2,106,1.0,1,5.84643877505772,1,1,1,1
3,0,7,3,136,1.5,1,5.2933048247244905,1,1,1,1
3,0,4,2,2,1.0,1,4.69134788222914,1,1,1,1
2,0,2,1,3,1.0,1,5.42934562895444,1,1,1,1
1,0,4,2,10,1.0,1,4.7957905455967405,1,1,1,0
8,0,3,1,91,1.0,1,4.60517018598809,1,1,1,0
2,1,1,1,0,1.0,0,4.4998096703302695,1,1,1,1
3,0,2,1,114,1.0,1,4.4998096703302695,1,1,1,1
5,1,2,1,18,1.0,1,4.17438726989564,1,1,1,1
5,0,5,2,9,2.0,1,5.3278761687895795,1,1,1,1
7,0,4,2,11,2.0,1,5.04342511691925,1,1,1,1
0,0,6,2,17,1.0,1,5.61677109766657,1,1,1,1
5,0,3,1,314,1.0,1,4.820281565605041,1,1,1,1
7,0,2,1,2,1.0,1,4.89783979995091,1,1,1,1
6,0,12,4,0,2.0,1,5.560681631015531,0,1,1,1
8,0,4,1,241,1.0,1,4.8283137373023,1,1,1,1
9,0,2,1,10,1.0,1,4.70048036579242,1,1,1,1
7,0,15,6,137,5.0,1,6.7787848976851794,1,1,1,1
5,0,4,1,55,1.0,1,4.26267987704132,1,1,1,1
7,0,4,2,22,1.0,1,5.11198778835654,1,1,1,1
6,1,2,1,16,1.0,0,4.51085950651685,1,1,1,1
9,1,2,1,198,1.0,1,4.36944785246702,1,1,1,1
10,0,4,1,168,1.0,1,5.010635294096259,1,1,1,1
10,0,2,2,50,1.0,1,5.09375020080676,1,1,1,1
8,0,6,3,154,2.5,1,5.347107530717469,1,1,1,1
6,0,6,1,67,2.0,1,3.8286413964891,0,1,1,0
7,0,3,1,30,1.0,1,5.2094861528414205,1,1,1,1
3,0,8,4,41,2.0,1,5.35658627467201,1,1,1,1
1,0,6,2,17,2.0,1,5.25227342804663,1,1,1,1
3,0,2,1,1,1.0,1,4.90527477843843,1,1,1,1
6,0,6,3,7,2.5,1,5.00394630594546,1,1,1,1
4,1,2,1,156,1.0,1,4.48863636973214,1,1,1,1
3,1,1,1,12,1.0,0,3.5553480614894104,1,1,1,1
5,0,4,2,0,1.0,1,5.743003187809481,0,1,1,1
8,0,6,3,0,2.0,1,5.29831736654804,1,1,1,1
5,0,4,1,272,1.0,1,4.31748811353631,1,1,1,1
9,0,4,2,11,1.0,1,5.010635294096259,1,1,1,1
1,1,2,1,20,1.0,1,5.1929568508902095,1,1,1,1
9,0,6,2,118,1.0,1,4.59511985013459,1,1,1,1
4,0,2,1,1,1.0,1,5.2729995585637495,1,1,1,1
9,0,6,2,25,2.0,1,5.65599181081985,1,1,1,1
8,0,6,2,136,1.0,1,4.7957905455967405,1,1,0,1
3,0,4,2,37,2.0,1,6.9067547786485495,1,1,1,1
5,0,16,6,65,4.0,1,6.033086221798801,1,1,1,1
5,0,2,1,0,1.0,1,4.60517018598809,1,1,1,1
4,0,2,1,76,1.0,1,4.44265125649032,1,1,1,0
9,1,5,2,133,1.0,1,4.62497281328427,1,1,1,1
5,0,7,2,35,3.5,1,5.63478960316925,1,1,1,1
7,0,4,1,0,1.0,1,5.29831736654804,1,1,1,1
5,0,2,1,351,1.0,1,5.00394630594546,1,1,1,1
4,0,5,2,18,2.0,1,4.74493212836325,1,1,1,1
9,0,4,2,16,2.0,1,5.416100402204419,1,1,1,1
5,0,8,3,0,3.5,1,6.045005314036009,1,1,1,1
9,0,2,1,192,1.0,1,4.47733681447821,1,1,1,1
0,1,2,1,0,2.0,0,3.71357206670431,1,1,0,1
3,0,4,1,25,1.0,1,4.6539603501575195,1,1,1,1
3,0,6,3,40,2.0,1,4.60517018598809,1,1,1,1
3,0,2,1,51,1.0,1,5.8171111599632,0,1,1,1
5,0,6,3,32,2.0,1,4.46590811865458,1,1,1,1
5,0,12,5,91,2.5,1,5.72358510195238,1,1,1,1
8,1,1,1,41,1.0,1,3.8712010109078903,1,1,1,1
5,0,2,1,4,1.0,1,4.9416424226093,1,1,1,1
0,0,2,1,0,1.0,1,4.9904325867787405,0,1,1,1
6,0,10,3,1,2.5,1,5.29831736654804,1,1,1,1
1,0,6,3,39,2.0,1,5.68357976733868,1,1,1,1
1,1,2,1,22,1.0,1,5.21493575760899,1,1,1,1
6,0,4,1,5,1.5,1,5.65248918026865,1,1,1,1
4,0,4,1,26,1.0,1,4.7791234931115305,1,1,1,1
8,0,4,2,10,1.0,1,5.00394630594546,1,1,1,1
5,0,2,1,112,1.0,1,4.74493212836325,1,1,0,0
6,1,1,1,0,1.0,0,3.9318256327243297,1,1,1,1
4,0,2,1,96,1.0,1,4.31748811353631,1,1,1,1
5,1,2,1,116,1.0,0,3.5553480614894104,1,1,1,1
5,0,4,2,1,1.0,1,4.430816798843309,1,1,1,1
5,0,3,1,351,1.0,1,3.68887945411394,1,1,0,1
6,0,2,1,7,1.0,1,5.2729995585637495,0,1,1,1
13,0,4,1,266,1.0,1,5.0998664278242005,1,1,1,1
0,0,2,1,3,1.0,1,4.8283137373023,1,1,1,1
2,0,6,3,9,2.0,1,5.7037824746562,1,1,0,1
7,0,4,1,33,1.0,1,4.30406509320417,1,1,1,1
5,1,2,1,451,1.0,1,4.46590811865458,1,1,1,1
1,1,2,1,21,1.0,1,5.18738580584075,1,1,1,1
6,0,5,2,23,1.0,1,5.08140436498446,1,1,1,1
10,0,10,5,50,3.0,1,6.030685260261261,1,1,1,0
2,0,2,1,0,1.0,1,5.2882670306945405,0,1,1,1
9,0,8,4,4,2.0,1,5.3890717298165,1,1,1,1
5,0,2,1,1,1.0,1,5.16478597392351,1,1,0,1
2,1,1,1,59,1.5,0,4.60517018598809,1,1,1,0
4,0,2,1,9,1.0,1,4.787491742782049,1,1,0,1
5,0,8,3,1,1.0,1,4.59511985013459,1,1,1,1
5,0,4,2,0,2.0,1,4.8283137373023,1,1,1,1
2,0,8,3,6,3.0,1,5.73334127689775,1,1,1,1
6,1,2,1,0,1.0,1,3.9120230054281495,1,1,1,1
7,0,5,3,28,2.0,1,5.135798437050259,1,1,1,1
7,0,5,2,159,2.0,1,5.4116460518550396,1,1,1,1
3,0,8,3,3,2.0,1,5.88332238848828,1,1,1,1
2,0,4,1,54,1.5,1,5.416100402204419,0,1,1,1
5,0,6,2,10,1.0,1,4.85203026391962,1,1,1,0
5,1,2,2,20,2.0,0,4.59511985013459,1,1,1,1
6,0,4,1,94,1.0,1,5.0562458053483095,1,1,1,1
1,1,2,1,47,1.0,1,5.18738580584075,1,1,1,1
4,1,1,1,111,1.0,0,4.276666119016061,1,1,1,1
6,0,2,1,7,1.0,1,4.7791234931115305,0,1,1,1
7,0,2,1,36,1.0,1,4.8283137373023,1,1,1,1
4,0,2,1,0,1.0,1,4.55387689160054,1,1,1,1
6,1,3,1,4,1.0,1,4.44265125649032,1,1,1,1
7,0,4,2,1,2.0,1,4.71849887129509,1,1,1,1
4,0,4,1,219,1.0,1,4.02535169073515,1,1,1,1
10,0,2,1,263,1.0,1,4.44265125649032,1,1,1,1
1,0,2,1,2,1.0,1,4.1896547420264305,1,1,1,1
5,1,2,1,69,1.0,1,4.4998096703302695,1,1,0,1
2,0,2,1,0,1.0,1,5.53733426701854,1,1,1,1
3,0,4,2,0,2.0,1,4.60517018598809,1,1,1,1
5,0,2,1,0,1.0,1,4.86753445045558,0,1,1,1
3,0,2,1,96,1.0,1,4.00733318523247,1,1,1,1
5,0,2,1,6,1.0,1,4.4998096703302695,1,1,1,1
6,0,2,1,170,1.0,1,4.74493212836325,1,1,1,1
3,1,2,1,7,1.0,0,4.248495242049359,1,1,1,1
5,1,2,1,82,1.0,0,3.5553480614894104,1,1,1,0
4,0,12,6,16,5.5,1,6.9077552789821395,1,1,1,1
0,0,6,2,2,2.0,1,5.455321115357701,1,1,1,1
1,0,4,2,2,1.0,1,4.60517018598809,1,1,1,1
5,0,6,2,12,1.5,1,5.579729825986219,1,1,1,1
5,0,6,2,37,1.0,1,4.60517018598809,1,1,1,1
0,0,4,2,0,2.0,1,5.12989871492307,0,1,1,1
1,0,5,2,0,2.0,1,5.068904202220231,0,0,1,1
5,0,4,2,4,1.0,1,5.030437921392441,1,1,1,1
6,0,4,2,0,2.0,1,5.010635294096259,1,1,1,1
4,0,5,2,33,1.0,1,4.976733742420571,1,1,1,1
2,1,2,1,202,1.0,1,4.15888308335967,1,1,1,1
5,0,6,2,439,1.0,1,4.31748811353631,1,1,1,1
8,0,2,1,156,1.0,1,4.753590191106361,1,1,1,1
7,0,3,2,21,1.0,1,4.382026634673879,1,1,1,1
7,0,4,1,159,1.0,1,4.72738781871234,1,1,1,1
9,0,12,3,26,2.0,1,5.51342874616498,1,1,1,1
2,0,4,1,3,1.0,1,4.7361984483945,1,1,1,1
1,0,2,1,0,1.0,1,3.95124371858143,1,1,1,1
6,0,6,2,457,2.0,1,5.572154032177759,1,1,1,1
4,0,4,1,14,1.0,1,4.94875989037817,1,1,1,1
3,1,2,1,138,1.0,0,3.97029191355212,1,1,0,0
6,0,3,1,12,1.0,1,4.36944785246702,1,1,1,1
10,0,2,2,223,1.0,1,4.4998096703302695,1,1,1,1
2,0,2,1,2,1.0,1,4.48863636973214,1,1,1,1
0,1,2,1,0,2.0,0,4.00733318523247,1,1,0,1
3,0,2,1,65,1.0,1,4.56434819146784,1,1,1,1
3,0,3,3,20,2.0,1,4.248495242049359,1,1,1,1
6,0,2,1,3,1.0,1,4.17438726989564,1,1,1,1
7,0,2,1,271,1.0,1,4.8283137373023,1,1,1,1
1,1,4,2,2,1.5,1,5.68697535633982,1,1,1,1
8,0,7,2,56,1.0,1,5.7525726388256295,1,1,1,1
6,1,4,1,23,4.0,0,5.08140436498446,0,1,1,0
5,0,2,1,0,1.0,1,5.068904202220231,0,1,1,1
8,0,3,2,3,1.0,1,4.8283137373023,1,1,1,1
5,0,6,2,84,1.0,1,5.1817835502920895,1,1,1,1
6,1,2,1,0,1.0,1,3.9120230054281495,1,1,1,1
5,0,2,1,67,1.0,1,5.12989871492307,1,1,1,1
11,0,4,1,94,1.0,1,4.86753445045558,1,1,1,1
2,0,3,1,153,1.0,1,4.92725368515721,1,1,1,1
1,0,8,2,39,2.0,1,5.556828061699541,1,1,1,1
7,0,3,1,70,1.0,1,4.44265125649032,1,1,1,0
8,1,2,1,124,2.0,0,4.20469261939097,1,1,1,1
2,0,2,1,6,1.0,1,5.42934562895444,1,1,1,1
